total 110583808
drwxr-x--- 2 dsop dsop    16384 2025-02-11 17:49:26 .
-rwxr-x--- 1 dsop dsop   233305 2023-03-21 09:21:54 java-support-7.3.0.jar
-rwxr-x--- 1 dsop dsop    56674 2023-03-21 09:21:54 javax.activation-api-1.2.0.jar
-rwxr-x--- 1 dsop dsop    26430 2023-03-21 09:21:52 javax.annotation-api-1.3.jar
-rwxr-x--- 1 dsop dsop     2497 2022-09-01 20:26:38 javax.inject-1.jar
-rwxr-x--- 1 dsop dsop    24404 2023-03-21 09:21:48 javax.interceptor-api-1.2.jar
-rwxr-x--- 1 dsop dsop   164556 2023-03-21 09:21:54 javax.persistence-api-2.2.jar
-rwxr-x--- 1 dsop dsop   126898 2023-03-21 09:21:52 javax.ws.rs-api-2.1.1.jar
-rwxr-x--- 1 dsop dsop   128076 2023-03-21 09:21:54 jaxb-api-2.3.1.jar
-rwxr-x--- 1 dsop dsop  1099204 2023-03-21 09:55:16 jaxb-impl-2.3.1.jar
-rwxr-x--- 1 dsop dsop  1093432 2023-03-21 09:21:54 jaxb-runtime-2.3.1.jar
-rwxr-x--- 1 dsop dsop   231882 2023-03-21 09:55:14 jaxen-1.1.6.jar
-rwxr-x--- 1 dsop dsop    66469 2023-03-21 09:21:54 jboss-logging-3.3.2.Final.jar
-rwxr-x--- 1 dsop dsop    26290 2023-03-21 09:21:54 jboss-transaction-api_1.2_spec-1.1.1.Final.jar
-rwxr-x--- 1 dsop dsop    16610 2023-03-21 09:22:06 jersey-apache-client4-1.19.1.jar
-rwxr-x--- 1 dsop dsop   134077 2023-03-21 09:22:06 jersey-client-1.19.1.jar
-rwxr-x--- 1 dsop dsop   436795 2023-03-21 09:22:06 jersey-core-1.19.1.jar
-rwxr-x--- 1 dsop dsop    83626 2023-03-21 09:22:04 jettison-1.3.7.jar
-rwxr-x--- 1 dsop dsop     6473 2023-03-21 09:21:46 jim_commons-cache-2.1.0.jar
-rwxr-x--- 1 dsop dsop    23207 2023-03-21 09:21:48 jim_commons-component-2.1.0.jar
-rwxr-x--- 1 dsop dsop    15222 2023-03-21 09:21:48 jim_commons-concurrent_job-2.1.0.jar
-rwxr-x--- 1 dsop dsop     3408 2023-03-21 09:21:48 jim_commons-container-2.1.0.jar
-rwxr-x--- 1 dsop dsop    15518 2023-03-21 09:21:46 jim_commons-converter-2.1.0.jar
-rwxr-x--- 1 dsop dsop    72025 2023-03-21 09:21:46 jim_commons-cxf_support-2.1.0.jar
-rwxr-x--- 1 dsop dsop     3457 2023-03-21 09:21:48 jim_commons-data_dictionary-2.1.0.jar
-rwxr-x--- 1 dsop dsop     3861 2023-03-21 09:21:50 jim_commons-desensitization-2.1.0.jar
-rwxr-x--- 1 dsop dsop    10075 2023-03-21 09:21:46 jim_commons-enum-2.1.0.jar
-rwxr-x--- 1 dsop dsop     7076 2023-03-21 09:21:46 jim_commons-exception-2.1.0.jar
-rwxr-x--- 1 dsop dsop     5378 2023-03-21 09:21:48 jim_commons-feign_support-2.1.0.jar
-rwxr-x--- 1 dsop dsop     6029 2023-03-21 09:22:58 jim_commons-file_directory-2.1.0.jar
-rwxr-x--- 1 dsop dsop    95035 2023-03-21 09:21:46 jim_commons-hibernate_support-2.1.0.jar
-rwxr-x--- 1 dsop dsop    26846 2023-03-21 09:21:46 jim_commons-hibernate_ui_support-2.1.0.jar
-rwxr-x--- 1 dsop dsop     3027 2023-03-21 09:21:50 jim_commons-internal-2.1.0.jar
-rwxr-x--- 1 dsop dsop    20300 2023-03-21 09:21:48 jim_commons-io-2.1.0.jar
-rwxr-x--- 1 dsop dsop    50104 2023-03-21 09:21:48 jim_commons-ip-2.1.0.jar
-rwxr-x--- 1 dsop dsop    16087 2023-03-21 09:21:46 jim_commons-jaxb_support-2.1.0.jar
-rwxr-x--- 1 dsop dsop     9415 2023-03-21 09:21:46 jim_commons-junit4_support-2.1.0.jar
-rwxr-x--- 1 dsop dsop    20959 2023-03-21 09:21:46 jim_commons-mina_support-2.1.0.jar
-rwxr-x--- 1 dsop dsop     2787 2023-03-21 09:21:46 jim_commons-nio-2.1.0.jar
-rwxr-x--- 1 dsop dsop    10128 2023-03-21 09:21:48 jim_commons-resource_lock-2.1.0.jar
-rwxr-x--- 1 dsop dsop    15032 2023-03-21 09:21:50 jim_commons-rest_rpc-2.1.0.jar
-rwxr-x--- 1 dsop dsop    27503 2023-03-21 09:21:46 jim_commons-security-2.1.0.jar
-rwxr-x--- 1 dsop dsop    19940 2023-03-21 09:21:48 jim_commons-service_instance-2.1.0.jar
-rwxr-x--- 1 dsop dsop    12460 2023-03-21 09:21:48 jim_commons-session-2.1.0.jar
-rwxr-x--- 1 dsop dsop     6744 2023-03-21 09:21:48 jim_commons-spring_support-2.1.0.jar
-rwxr-x--- 1 dsop dsop    31015 2023-03-21 09:21:48 jim_commons-statistics-2.1.0.jar
-rwxr-x--- 1 dsop dsop     3379 2023-03-21 09:21:50 jim_commons-test-2.1.0.jar
-rwxr-x--- 1 dsop dsop     2572 2023-03-21 09:21:48 jim_commons-test_mobile_no_list-2.1.0.jar
-rwxr-x--- 1 dsop dsop    35269 2023-03-21 09:21:48 jim_commons-util-2.1.0.jar
-rwxr-x--- 1 dsop dsop     8448 2023-03-21 09:21:48 jim_commons-vfs-2.1.0.jar
-rwxr-x--- 1 dsop dsop     9033 2023-03-21 09:21:52 jim-starter_internal-1.0.0.jar
-rwxr-x--- 1 dsop dsop   581571 2023-03-21 09:21:50 joda-time-2.3.jar
-rwxr-x--- 1 dsop dsop   280515 2023-03-21 09:21:48 jsch-0.1.54.jar
-rwxr-x--- 1 dsop dsop    30299 2023-03-20 19:40:38 jsonassert-1.5.0.jar
-rwxr-x--- 1 dsop dsop    46367 2023-03-21 09:22:06 jsr311-api-1.1.1.jar
-rwxr-x--- 1 dsop dsop     4519 2023-03-21 17:03:46 jul-to-slf4j-1.7.36.jar
-rwxr-x--- 1 dsop dsop   314932 2022-09-01 20:24:10 junit-4.12.jar
-rwxr-x--- 1 dsop dsop     6161 2023-03-21 09:21:50 junit-jupiter-5.5.2.jar
-rwxr-x--- 1 dsop dsop   141766 2023-03-21 09:21:50 junit-jupiter-api-5.5.2.jar
